rank_by_demand,GEOHASH,mean_speed,peak_hour_vehicle_count,total_vehicle_count,lat,lon,veh_mean,veh_std,mean_daily_vehicle_count,cv,consistency,vol_norm,speed_norm,cons_norm,demand_score,nearest_station_km,dist_norm,underserved_score
1286,sxkd1w,43.035714285714285,44,520,41.1685180664063,28.8995361328125,18.571428571428573,12.664995712676587,74.28571428571429,0.6819613075689414,0.5945439978315383,0.006461933793520431,0.30335289545375355,0.31380169720084744,0.27498543770080364,0.4636146635755655,0.006300975455675566,0.22124854525177803
1287,sxk3z5,43.904761904761905,62,567,41.1080932617188,28.7896728515625,27.0,17.927632303235136,81.0,0.6639863815767092,0.6009664568603323,0.007053962815538871,0.31179990793309503,0.3246711391668677,0.27492123686121445,3.548725937846056,0.05022900354872625,0.2299827901987168
1288,sxkdkg,43.875,18,176,41.1959838867188,29.0423583984375,7.333333333333333,4.733476217480054,25.142857142857142,0.6454740295683519,0.6077276104213717,0.0021287852068322664,0.3115106266838026,0.33611379157236976,0.2748339629127493,0.6788186206313922,0.009365203819211469,0.22174021109404174
1289,sxk8xp,45.78787878787879,113,1520,40.9103393554688,29.1412353515625,46.06060606060606,30.812882243003692,217.14285714285714,0.6689638907875303,0.5991741376310618,0.019058295964125557,0.3301035215246942,0.321637797924861,0.27482565110962676,1.6715466306106548,0.02350037757285155,0.22456059640227172
1290,sxk3w8,37.56666666666667,38,421,41.0476684570313,28.7677001953125,14.033333333333333,11.56833768445619,60.142857142857146,0.824347103346687,0.5481413039029374,0.005214893938630523,0.2501945730837609,0.2352692555826659,0.27460292616072013,1.1033496728448517,0.01540998156954235,0.22276433724248457
1291,sxk6qv,39.57142857142857,39,269,41.2069702148438,28.7786865234375,12.80952380952381,9.744839904375278,38.42857142857143,0.7607495835535505,0.5679399327085438,0.0033002468886985437,0.2696805580361047,0.26877667787131004,0.2745012916077799,3.8587435877694687,0.0546432573063634,0.2305296847474966
1292,sxk9u9,39.30434782608695,125,4349,41.0971069335938,29.0313720703125,27.012422360248447,28.184212685837032,621.2857142857143,1.043379683203444,0.4893853101408357,0.05469340454476747,0.2670845732598449,0.1358299502496532,0.27438732034436086,1.432293789551768,0.020093723942226135,0.2235286010639339
1293,sxk8xt,46.857142857142854,222,2575,40.8993530273438,29.1632080078125,91.96428571428571,64.60448450370467,367.85714285714283,0.7024953654695382,0.5873731114235403,0.032347458054113966,0.3404966078629126,0.3016656083122751,0.27435786833063824,2.2801914175511357,0.0321666987919241,0.22591963442289542
1294,sxk1fb,52.888888888888886,65,695,41.0916137695313,28.2513427734375,38.611111111111114,18.843438205345986,115.83333333333333,0.48803149307545785,0.672028787464171,0.010125375791471422,0.39912427438619585,0.4449378275187294,0.27431297108362285,36.970869816204015,0.5261174706723815,0.32467387100137457
1295,sxkd1d,70.42857142857143,283,5086,41.1465454101563,28.8995361328125,181.64285714285714,62.78075565349051,726.5714285714286,0.34562743969485976,0.743147746917798,0.06397692346450344,0.5696073573025853,0.5653003551735147,0.2741663255761791,2.572742963447292,0.03633225762734425,0.22659951198641212
1296,sxkc2g,57.833333333333336,408,4584,41.0202026367188,29.2181396484375,191.0,105.6590085461553,654.8571428571429,0.5531885264167651,0.6438368446533781,0.05765354965485967,0.44718353260199245,0.3972254661136281,0.27411680826955775,0.8162052635695902,0.011321413425306199,0.22155772930070744
1297,sxk9vd,46.436619718309856,11,491,41.1026000976563,29.0753173828125,3.4577464788732395,2.1057949070577484,70.14285714285714,0.6090078955513669,0.621500989998141,0.006096639290572882,0.33640918604192316,0.3594240142323303,0.27401036667917555,1.442583787123447,0.020240240311400867,0.22325634140562065
1298,sxk3xw,77.66666666666667,623,8892,41.0806274414063,28.8116455078125,370.5,153.91866852899656,1482.0,0.4154350027761974,0.7064965880020107,0.13058648662266337,0.6399605571305251,0.5032715211962987,0.27395938041143386,1.0823037760393581,0.015110314989012356,0.22218956732694958
1299,sxk939,53.64705882352941,697,4528,41.0092163085938,28.8995361328125,266.3529411764706,171.66535074690765,646.8571428571429,0.6445033044802282,0.6080863427124983,0.056948153373305783,0.4064935724073887,0.3367209141405725,0.2738701877925508,1.3848611164079443,0.019418343505945738,0.22297981893522978
1300,sxk3qp,48.0,4,31,41.0421752929688,28.7457275390625,1.7222222222222223,0.9582800496696002,5.166666666666667,0.5564206736786204,0.6424998182763064,0.0003673938966426496,0.3516050078357453,0.39496266762048643,0.27369472812169504,0.8930141455280695,0.012415073402049087,0.22143879717776585
1301,sxkdhm,49.23809523809524,21,197,41.1630249023438,29.0203857421875,9.380952380952381,5.0643478403066915,28.142857142857142,0.5398543382492568,0.649412074350457,0.002393308812414974,0.363639107806314,0.4066610476203288,0.27343713158837907,1.5030224850951663,0.02110080986185797,0.22296986724307485
1302,sx7ck9,61.46666666666667,75,1317,41.0092163085938,27.9766845703125,43.9,16.25942697382787,219.5,0.3703741907393508,0.7297276953679894,0.019266135939940542,0.48249898751562287,0.54258810884424,0.2734009934841314,58.95220772618865,0.839103532888556,0.3865415013650163
1303,sxk9qd,64.76190476190476,837,8875,41.0147094726563,29.1192626953125,422.6190476190476,257.751523019841,1267.857142857143,0.6098909277074764,0.6211600940096135,0.11170453972892627,0.5145282074372902,0.358847078023452,0.2732632232379665,0.9059728254393247,0.012599588385329577,0.2211304962674391
1304,sxk3e7,48.19230769230769,231,3027,41.0641479492188,28.6248779296875,116.42307692307692,81.89172025396613,432.42857142857144,0.7033976632259105,0.5870619771229406,0.03804101375522748,0.35347420975425076,0.30113904111911055,0.27320605217516064,7.41541982982559,0.10528576578958543,0.23962199489804561
1305,sxkbuv,34.0,137,1060,40.9432983398438,29.3939208984375,36.55172413793103,36.43642820712001,151.42857142857142,0.996845677337332,0.5007898263492435,0.013263969365647199,0.21552710816854576,0.15513108187572805,0.2730000686074055,8.165011232462433,0.11595898606139773,0.24159185209820394
1306,sxk1es,52.2,143,1883,41.06964111328129,28.2843017578125,75.32,41.96101365156312,269.0,0.5571032083245622,0.6422181873711484,0.023630775432055218,0.3924283777359051,0.3944860323059242,0.27298408085644094,33.74883191483863,0.48023978300890463,0.3144352212869337
1307,sxk9gp,38.27272727272727,54,418,41.1300659179688,28.9654541015625,19.0,15.62354755154021,59.714285714285715,0.8222919763535746,0.548759481453137,0.005177104852118707,0.25705737624879493,0.23631546622822505,0.2727344327970659,3.195587831172471,0.04520076978612004,0.22722770019487673
1308,sxk6nu,63.61904761904762,130,1776,41.1575317382813,28.7786865234375,84.57142857142857,29.47638279804941,253.71428571428572,0.3485383101079495,0.741543634692848,0.02228296467980047,0.5034198074644576,0.562585537584503,0.27263264761746353,3.594260701001318,0.05087736018071443,0.22828159013011373
1309,sxk904,57.074074074074076,221,3080,40.9707641601563,28.8336181640625,114.07407407407408,58.67441188189797,440.0,0.5143536106484927,0.6603477503327438,0.03870862095026956,0.4398036465089301,0.4251687087693931,0.27244695827633436,2.1002224698349066,0.02960417177479903,0.2238784009760273
1310,sxkdn8,59.1,48,563,41.1355590820313,29.1192626953125,28.15,10.717791406422265,80.42857142857143,0.3807385934650631,0.7242500533648646,0.007003577366856451,0.45949534257188196,0.5333176858494545,0.2723167230817546,1.5171738487404094,0.021302307131971898,0.22211383989179806
1311,sxk1te,53.53333333333333,31,498,41.0641479492188,28.3721923828125,16.6,7.90722061985338,71.14285714285714,0.47633859152873737,0.677351391976083,0.006184813825767117,0.4053881777042098,0.4539458633179344,0.2722651262652075,26.410420024632998,0.37575020872359577,0.29296214275688515
1312,sxk3eq,49.714285714285715,297,3197,41.0806274414063,28.6248779296875,152.23809523809524,104.05378645772808,456.7142857142857,0.6834937490140558,0.5940027995860713,0.04018239532423036,0.3682676077949941,0.31288576719727046,0.272188068763071,8.93116674642398,0.12686805803608908,0.24312406661767463
1313,sxkb86,53.40909090909091,179,1821,40.8828735351563,29.1961669921875,82.77272727272727,44.309444138093625,260.14285714285717,0.5353145365328297,0.6513323336716919,0.022849800977477703,0.4041805599798905,0.4099109161143581,0.27215291571764333,1.1253340299034074,0.015723010620562316,0.22086693469822713
1314,sxk36s,61.32,413,4918,41.02569580078129,28.5919189453125,196.72,107.58543891562029,819.6666666666666,0.5468962937935817,0.6464557475586274,0.07218555281234779,0.48107340951910926,0.401657726874752,0.2721022989253915,7.494957947824091,0.10641828658747228,0.23896549645780768
1315,sxk9rq,62.61904761904762,349,3911,41.0366821289063,29.1522216796875,186.23809523809524,87.90330185033139,651.8333333333334,0.47199420579060275,0.6793505002031605,0.057386926655581864,0.4936999574882291,0.457329176587913,0.2720493113989048,1.2761258608491544,0.017870092912611456,0.22121346770164615
1316,sxk6qy,45.6875,35,529,41.2124633789063,28.7786865234375,16.53125,10.637682184482884,75.57142857142857,0.6434892814420806,0.6084615283420343,0.006575301053055876,0.32912785476571677,0.3373558825239351,0.2720204706015999,4.094485987696889,0.057999926757186904,0.22921636183271732
1317,sxk91s,51.833333333333336,269,3162,40.9817504882813,28.8995361328125,131.75,83.41684221557055,451.7142857142857,0.6331449124473428,0.612315534511542,0.03974152264825918,0.3888644327446213,0.3438784459545988,0.271987120691663,0.7403938493643418,0.010241956110182443,0.21963808777536686
1318,sxkbbd,64.8,439,6955,40.9268188476563,29.2071533203125,231.83333333333334,123.23766870768756,993.5714285714286,0.531578729146611,0.6529210552285456,0.08751952436136443,0.5148984874363846,0.4125996863634117,0.2718101532224492,3.165406977666515,0.044771033137157384,0.22640232920539088
1319,sxkb92,49.72727272727273,205,1964,40.8718872070313,29.2401123046875,89.27272727272727,57.199884963405644,327.3333333333333,0.6407319089515419,0.6094840933757536,0.028774289985052312,0.3683938396128672,0.33908648309930084,0.27168628972852615,1.642762790535994,0.023090532603572588,0.22196713830353546
1320,sxkdh3,44.166666666666664,38,404,41.1410522460938,29.0203857421875,16.833333333333332,11.385217977965864,57.714285714285715,0.6763495828092781,0.5965342851245676,0.005000755781730236,0.31434558292686915,0.3171700818227345,0.2716307193773513,2.1024355513891124,0.029635683217999198,0.22323171214548088
1321,sxk4rq,49.6,9,50,41.2124633789063,28.4490966796875,5.0,2.70801280154532,10.0,0.5416025602007435,0.6486756222497339,0.0007935708167481231,0.3671567677977109,0.4054146677938985,0.27133268862784055,29.509844734679568,0.41988204178605665,0.30104255925948376
1322,sxk3z4,44.55555555555556,124,906,41.1026000976563,28.7896728515625,50.333333333333336,35.47990317647111,151.0,0.7048987385913817,0.586545099344855,0.013226180279135384,0.31812552458429144,0.30026427134833594,0.2712282870339474,2.9585168932817143,0.0418251836584613,0.2253476663588502
1323,sxkc08,36.77777777777778,105,849,40.9597778320313,29.2071533203125,31.444444444444443,28.642804618442245,121.28571428571429,0.9109019136317389,0.5233130977923736,0.010606136947649518,0.24252669143584724,0.193249720038842,0.271195005050839,0.6503600937437035,0.008959990892522193,0.21874800221917565
